instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_of_day
9274,1,1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985,6,128,134,Morning
9275,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220,Morning
9276,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107,Morning
9277,1,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,9,117,126,Morning
9278,1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105,Morning
9279,1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25,155,180,Afternoon
9280,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201,Afternoon
9281,1,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176,Afternoon
9282,1,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197,Afternoon
9283,1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267,Afternoon
9284,1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422,Afternoon
9285,1,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383,Evening
9286,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251,Evening
9287,1,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159,Evening
9288,1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135,Evening
9289,1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119,Evening
9290,1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86,Evening
9291,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69,Night
9292,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58,Night
9293,1,1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,3,38,41,Night
9294,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17,Night
9295,1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8,Night
9296,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10,Night
9297,1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,3,12,15,Morning
9298,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,3,28,31,Morning
9299,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91,Morning
9300,1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158,Morning
9301,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191,Morning
9302,1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296,Morning
9303,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314,Afternoon
9304,1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373,Afternoon
9305,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362,Afternoon
9306,1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410,Afternoon
9307,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407,Afternoon
9308,1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290,Afternoon
9309,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,Evening
9310,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206,Evening
9311,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115,120,Evening
9312,1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18,109,127,Evening
9313,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103,Evening
9314,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,6,79,85,Evening
9315,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81,96,Night
9316,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,5,68,73,Night
9317,1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,3,48,51,Night
9318,1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,4,17,21,Night
9319,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0.0,0,5,5,Night
9320,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7,Night
9321,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,1,4,5,Morning
9322,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,12,12,Morning
9323,1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,9,61,70,Morning
9324,1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,13,98,111,Morning
9325,1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,38,153,191,Morning
9326,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255,Morning
9327,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288,Afternoon
9328,1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,78,238,316,Afternoon
9329,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229,280,Afternoon
9330,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,68,242,310,Afternoon
9331,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,54,268,322,Afternoon
9332,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201,234,Afternoon
9333,1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,17,151,168,Evening
9334,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145,159,Evening
9335,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,13,98,111,Evening
9336,1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0,69,69,Evening
9337,1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,7,57,64,Evening
9338,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25,Evening
9339,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0,10,10,Night
9340,1,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,0,9,9,Night
9341,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,1,6,7,Night
9342,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,0,4,4,Night
9343,1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,0,5,5,Night
9344,1,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,0,26,26,Night
9345,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,0,80,80,Morning
9346,1,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,4,221,225,Morning
9347,1,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,12,481,493,Morning
9348,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,5,193,198,Morning
9349,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,3,82,85,Morning
9350,1,1,1,11,0,1,1,1,0.26,0.2576,0.38,0.0,6,93,99,Morning
9351,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,5,129,134,Afternoon
9352,1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,15,117,132,Afternoon
9353,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,15,100,115,Afternoon
9354,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,7,131,138,Afternoon
9355,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,11,210,221,Afternoon
9356,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,16,422,438,Afternoon
9357,1,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,11,399,410,Evening
9358,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,8,298,306,Evening
9359,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,2,179,181,Evening
9360,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,3,159,162,Evening
9361,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,2,92,94,Evening
9362,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,0,52,52,Evening
9363,1,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,0,15,15,Night
9364,1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,1,7,8,Night
9365,1,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,0,2,2,Night
9366,1,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,0,2,2,Night
9367,1,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,0,1,1,Night
9368,1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,0,22,22,Night
9369,1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,0,104,104,Morning
9370,1,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,6,273,279,Morning
9371,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,14,498,512,Morning
9372,1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,30,231,261,Morning
9373,1,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,34,110,144,Morning
9374,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139,Morning
9375,1,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,13,181,194,Afternoon
9376,1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198,Afternoon
9377,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160,Afternoon
9378,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177,Afternoon
9379,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307,Afternoon
9380,1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,41,518,559,Afternoon
9381,1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,16,486,502,Evening
9382,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328,Evening
9383,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238,Evening
9384,1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165,Evening
9385,1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,11,118,129,Evening
9386,1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,2,61,63,Evening
9387,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31,31,Night
9388,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4,Night
9389,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7,Night
9390,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0,3,3,Night
9391,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1,Night
9392,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18,Night
9393,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0,67,67,Morning
9394,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208,Morning
9395,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,15,505,520,Morning
9396,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267,276,Morning
9397,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133,Morning
9398,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,Morning
9399,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179,Afternoon
9400,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186,Afternoon
9401,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192,Afternoon
9402,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194,Afternoon
9403,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283,Afternoon
9404,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539,Afternoon
9405,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526,Evening
9406,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335,Evening
9407,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264,Evening
9408,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233,Evening
9409,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140,Evening
9410,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97,Evening
9411,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31,Night
9412,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,3,14,17,Night
9413,1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,2,7,9,Night
9414,1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,0,2,2,Night
9415,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0,1,1,Night
9416,1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,0,19,19,Night
9417,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,1,73,74,Morning
9418,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,4,201,205,Morning
9419,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,9,436,445,Morning
9420,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,15,213,228,Morning
9421,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,6,72,78,Morning
9422,1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,6,99,105,Morning
9423,1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,8,140,148,Afternoon
9424,1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,13,124,137,Afternoon
9425,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,12,129,141,Afternoon
9426,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,24,150,174,Afternoon
9427,1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,18,211,229,Afternoon
9428,1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,13,437,450,Afternoon
9429,1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,17,393,410,Evening
9430,1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,16,311,327,Evening
9431,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213,Evening
9432,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,4,144,148,Evening
9433,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,3,106,109,Evening
9434,1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0,61,61,Evening
9435,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,1,37,38,Night
9436,1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,3,19,22,Night
9437,1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,0,6,6,Night
9438,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,0,4,4,Night
9439,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0,2,2,Night
9440,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,0,17,17,Night
9441,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0,88,88,Morning
9442,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226,Morning
9443,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,12,429,441,Morning
9444,1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,18,252,270,Morning
9445,1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,15,114,129,Morning
9446,1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,15,149,164,Morning
9447,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191,216,Afternoon
9448,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,25,173,198,Afternoon
9449,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,22,148,170,Afternoon
9450,1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0.0,48,168,216,Afternoon
9451,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,36,275,311,Afternoon
9452,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488,Afternoon
9453,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,17,368,385,Evening
9454,1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,11,256,267,Evening
9455,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,8,155,163,Evening
9456,1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,8,126,134,Evening
9457,1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,3,116,119,Evening
9458,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77,Evening
9459,1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,10,76,86,Night
9460,1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0,43,43,Night
9461,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,6,38,44,Night
9462,1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,1,17,18,Night
9463,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6,Night
9464,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3,4,Night
9465,1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,1,4,5,Morning
9466,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,1,27,28,Morning
9467,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,4,86,90,Morning
9468,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,16,141,157,Morning
9469,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224,Morning
9470,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,46,224,270,Morning
9471,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300,Afternoon
9472,1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,58,244,302,Afternoon
9473,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,47,229,276,Afternoon
9474,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,61,244,305,Afternoon
9475,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,20,123,143,Afternoon
9476,1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.194,13,54,67,Afternoon
9477,1,1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,6,58,64,Evening
9478,1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,5,75,80,Evening
9479,1,1,2,20,0,6,0,3,0.24,0.2273,0.93,0.194,4,73,77,Evening
9480,1,1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,4,74,78,Evening
9481,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,4,91,95,Evening
9482,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,4,66,70,Evening
9483,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,Night
9484,1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,5,46,51,Night
9485,1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,4,59,63,Night
9486,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,4,13,17,Night
9487,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,Night
9488,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,0,4,4,Night
9489,1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,0,4,4,Morning
9490,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,0,16,16,Morning
9491,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,4,58,62,Morning
9492,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92,Morning
9493,1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,10,138,148,Morning
9494,1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,22,160,182,Morning
9495,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,25,223,248,Afternoon
9496,1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,33,241,274,Afternoon
9497,1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,40,203,243,Afternoon
9498,1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,55,217,272,Afternoon
9499,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,35,261,296,Afternoon
9500,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,31,275,306,Afternoon
9501,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,10,171,181,Evening
9502,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,6,63,69,Evening
9503,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,3,47,50,Evening
9504,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,Evening
9505,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,9,182,191,Evening
9506,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,Evening
9507,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,7,14,21,Night
9508,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0,6,6,Night
9509,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,0,3,3,Night
9510,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0,2,2,Night
9511,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0,17,17,Night
9512,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,72,72,Morning
9513,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234,Morning
9514,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,10,434,444,Morning
9515,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277,Morning
9516,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,20,96,116,Morning
9517,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,12,104,116,Morning
9518,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,19,131,150,Afternoon
9519,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,17,124,141,Afternoon
9520,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,14,126,140,Afternoon
9521,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,25,146,171,Afternoon
9522,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,13,215,228,Afternoon
9523,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430,Afternoon
9524,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,11,426,437,Evening
9525,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,7,284,291,Evening
9526,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,7,194,201,Evening
9527,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,11,143,154,Evening
9528,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,4,83,87,Evening
9529,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,3,43,46,Evening
9530,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,1,22,23,Night
9531,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,8,6,14,Night
9532,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,0,4,4,Night
9533,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,1,1,2,Night
9534,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,0,3,3,Night
9535,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0,15,15,Night
9536,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,2,98,100,Morning
9537,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,6,293,299,Morning
9538,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,7,522,529,Morning
9539,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,11,278,289,Morning
9540,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116,Morning
9541,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,9,120,129,Morning
9542,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172,Afternoon
9543,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,15,169,184,Afternoon
9544,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,11,127,138,Afternoon
9545,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,13,133,146,Afternoon
9546,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,19,257,276,Afternoon
9547,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,15,494,509,Afternoon
9548,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,10,508,518,Evening
9549,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,11,327,338,Evening
9550,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,6,206,212,Evening
9551,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,20,170,190,Evening
9552,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,11,107,118,Evening
9553,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,2,49,51,Evening
9554,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23,Night
9555,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,1,9,10,Night
9556,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,Night
9557,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,Night
9558,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0,1,1,Night
9559,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0,20,20,Night
9560,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,3,95,98,Morning
9561,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,5,276,281,Morning
9562,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,13,495,508,Morning
9563,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,8,245,253,Morning
9564,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,1,107,108,Morning
9565,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,5,97,102,Morning
9566,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,14,124,138,Afternoon
9567,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,15,111,126,Afternoon
9568,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,8,100,108,Afternoon
9569,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,5,49,54,Afternoon
